#;DATETIME;iDay;OPEN;HIGH;LOW;CLOSE;5-Costf L;6-200DMA
9494;1355986800;399;1.32216;1.32226;1.32025;1.321;0.01666162;1.2784373
9493;1355990400;399;1.32098;1.32209;1.32097;1.32162;0.01950636;1.2784373
9492;1355994000;399;1.32163;1.32266;1.32088;1.3213;0.01756603;1.2784373
9491;1355997600;399;1.3213;1.32354;1.32128;1.3226;0.02123847;1.2784373
9490;1356001200;399;1.32259;1.32336;1.32205;1.32311;0.02109424;1.2784373
9489;1356004800;399;1.3231;1.32491;1.32287;1.32456;0.02417407;1.2784373
9488;1356008400;399;1.32455;1.3268;1.32437;1.32569;0.02673325;1.2784373
9487;1356012000;399;1.32568;1.3262;1.32459;1.32464;0.02311571;1.2784373
9486;1356015600;399;1.32463;1.32947;1.32415;1.32855;0.03480486;1.2784373
9485;1356019200;399;1.32856;1.32941;1.3263;1.32733;0.03025623;1.2784373
9484;1356022800;399;1.32733;1.32775;1.3228;1.32371;0.0230413;1.2784373
9483;1356026400;399;1.3237;1.32371;1.3214;1.32241;0.01927541;1.2784373
9482;1356030000;399;1.32245;1.32452;1.32224;1.32391;0.02286409;1.2784373
9481;1356033600;399;1.32399;1.32455;1.3234;1.32435;0.02559746;1.2784373
9480;1356037200;399;1.32435;1.3244;1.32367;1.32392;0.02277328;1.2784373
9479;1356040800;399;1.32391;1.32433;1.32376;1.32413;0.02228633;1.2784373
9478;1356044400;399;1.32412;1.32442;1.32391;1.32426;0.02019996;1.2784373
9477;1356048000;398;1.32422;1.3251;1.32421;1.32447;0.02163884;1.2785203
9476;1356051600;398;1.32449;1.32462;1.32329;1.32351;0.01929717;1.2785203
9475;1356055200;398;1.32352;1.32372;1.32223;1.32242;0.01600097;1.2785203
9474;1356058800;398;1.32241;1.32243;1.31855;1.31996;0.0093715;1.2785203
9473;1356062400;398;1.31996;1.32043;1.31795;1.31924;0.00759528;1.2785203
9472;1356066000;398;1.31924;1.3206;1.31893;1.31978;0.0093652;1.2785203
9471;1356069600;398;1.31979;1.31985;1.31893;1.31928;0.00789067;1.2785203
9470;1356073200;398;1.31928;1.32032;1.31926;1.32023;0.01098293;1.2785203
9469;1356076800;398;1.32021;1.32145;1.31996;1.32012;0.01135503;1.2785203
9468;1356080400;398;1.32013;1.321;1.31871;1.3198;0.00969086;1.2785203
9467;1356084000;398;1.31979;1.32268;1.31915;1.32162;0.01372558;1.2785203
9466;1356087600;398;1.32163;1.32246;1.31907;1.32003;0.00981038;1.2785203
9465;1356091200;398;1.32005;1.32312;1.31993;1.32086;0.01252214;1.2785203
9464;1356094800;398;1.32088;1.32135;1.31975;1.31999;0.01017432;1.2785203
9463;1356098400;398;1.31999;1.32176;1.31917;1.32007;0.00892377;1.2785203
9462;1356102000;398;1.32007;1.32136;1.31946;1.32015;0.00919592;1.2785203
9461;1356105600;398;1.32015;1.32046;1.31657;1.31697;0.00134399;1.2785203
9460;1356109200;398;1.31695;1.31945;1.31665;1.31737;-0.00003036;1.2785203
9459;1356112800;398;1.31736;1.3179;1.31624;1.3165;-0.0025902;1.2785203
9458;1356116400;398;1.31651;1.31709;1.31578;1.31677;-0.00089613;1.2785203
9457;1356120000;398;1.31677;1.31824;1.31633;1.31788;0.00288342;1.2785203
9456;1356123600;398;1.31788;1.31795;1.31688;1.31745;-0.00079699;1.2785203
9455;1356127200;398;1.31744;1.31824;1.31722;1.31822;0.00252613;1.2785203
9454;1356130800;398;1.31824;1.31894;1.31797;1.31874;0.00087963;1.2785203
9453;1356307200;397;1.31737;1.31814;1.31707;1.31778;0.00276981;1.27852675
9452;1356310800;397;1.31779;1.31836;1.3175;1.31781;0.00197297;1.27852675
9451;1356314400;397;1.31788;1.3181;1.31706;1.31739;0.00162442;1.27852675
9450;1356318000;397;1.31739;1.31764;1.31706;1.31745;0.00031121;1.27852675
9449;1356321600;397;1.31746;1.31809;1.31746;1.31768;-0.00014419;1.27852675
9448;1356325200;397;1.31772;1.31837;1.31772;1.31817;0.00112277;1.27852675
9447;1356328800;397;1.31816;1.31838;1.31783;1.31837;0.0009178;1.27852675
9446;1356332400;397;1.31838;1.31839;1.31793;1.31825;0.00028826;1.27852675
9445;1356336000;397;1.31825;1.31887;1.31797;1.31877;0.00028056;1.27852675
9444;1356339600;397;1.31877;1.31992;1.31877;1.31987;0.00322759;1.27852675
9443;1356343200;397;1.31986;1.32204;1.3196;1.32178;0.00555312;1.27852675
9442;1356346800;397;1.32179;1.32228;1.32074;1.32112;0.00457945;1.27852675
9441;1356350400;397;1.32112;1.32177;1.32076;1.32177;0.00592387;1.27852675
9440;1356354000;397;1.32177;1.32334;1.32163;1.32196;0.00686859;1.27852675
9439;1356357600;397;1.32194;1.32292;1.32165;1.32171;0.00702121;1.27852675
9438;1356361200;397;1.3217;1.32238;1.32101;1.32162;0.00289796;1.27852675
9437;1356364800;397;1.32161;1.32171;1.32054;1.32147;0.00368529;1.27852675
9436;1356368400;397;1.32146;1.32171;1.31928;1.31928;0.00181159;1.27852675
9435;1356372000;397;1.31928;1.31937;1.31739;1.31769;-0.00024285;1.27852675
9434;1356375600;397;1.31768;1.31877;1.31731;1.31859;0.00338998;1.27852675
9433;1356483600;396;1.31789;1.3182;1.31766;1.31789;0.00292892;1.2785015
9432;1356487200;396;1.31788;1.31882;1.31729;1.31735;0.00192811;1.2785015
9431;1356490800;396;1.31734;1.31835;1.31691;1.31806;0.00179051;1.2785015
9430;1356494400;396;1.31808;1.31828;1.31777;1.31815;0.0024504;1.2785015
9429;1356498000;396;1.31814;1.31871;1.31794;1.31821;0.00245788;1.2785015
9428;1356501600;396;1.31819;1.31837;1.31722;1.31756;0.00049334;1.2785015
9427;1356505200;396;1.31755;1.31848;1.31755;1.31784;0.0004477;1.2785015
9426;1356508800;396;1.31785;1.31871;1.31757;1.31863;0.00186557;1.2785015
9425;1356512400;396;1.31865;1.31997;1.31825;1.31951;0.00383476;1.2785015
9424;1356516000;396;1.31952;1.31986;1.31895;1.31954;0.00450915;1.2785015
9423;1356519600;396;1.31956;1.3211;1.31956;1.32101;0.00821341;1.2785015
9422;1356523200;396;1.32099;1.32124;1.32037;1.32103;0.00740331;1.2785015
9421;1356526800;396;1.32102;1.32197;1.32056;1.32125;0.00695553;1.2785015
9420;1356530400;396;1.32126;1.32134;1.31935;1.32022;0.00265865;1.2785015
9419;1356534000;396;1.32026;1.32048;1.31864;1.32021;0.00272684;1.2785015
9418;1356537600;396;1.32015;1.32491;1.32007;1.32481;0.01477948;1.2785015
9417;1356541200;396;1.32482;1.32536;1.3222;1.32221;0.00906059;1.2785015
9416;1356544800;396;1.3222;1.32266;1.32153;1.32266;0.00885337;1.2785015
9415;1356548400;396;1.32265;1.3232;1.32183;1.32224;0.00778225;1.2785015
9414;1356552000;396;1.32222;1.32225;1.32149;1.32163;0.00874677;1.2785015
9413;1356555600;396;1.32164;1.32221;1.32153;1.32186;0.01180912;1.2785015
9412;1356559200;396;1.32185;1.32276;1.32179;1.32246;0.01394371;1.2785015
9411;1356562800;396;1.32245;1.32251;1.32174;1.32222;0.01520171;1.2785015
9410;1356566400;395;1.32217;1.32266;1.32175;1.32197;0.01465237;1.2785017
9409;1356570000;395;1.32196;1.32265;1.32186;1.32263;0.01528772;1.2785017
9408;1356573600;395;1.32264;1.32449;1.32264;1.32312;0.01584134;1.2785017
9407;1356577200;395;1.3231;1.32314;1.3223;1.3229;0.01456648;1.2785017
9406;1356580800;395;1.32291;1.32349;1.32271;1.32348;0.0159806;1.2785017
9405;1356584400;395;1.3235;1.32373;1.32309;1.3234;0.01512015;1.2785017
9404;1356588000;395;1.32339;1.32339;1.32284;1.32309;0.01458707;1.2785017
9403;1356591600;395;1.3231;1.32317;1.32229;1.32267;0.01424392;1.2785017
9402;1356595200;395;1.32266;1.32433;1.32257;1.3238;0.01692099;1.2785017
9401;1356598800;395;1.32382;1.32521;1.32378;1.3249;0.01768435;1.2785017
9400;1356602400;395;1.32489;1.32714;1.32479;1.32649;0.01619311;1.2785017
9399;1356606000;395;1.32648;1.32744;1.32631;1.32708;0.01687163;1.2785017
9398;1356609600;395;1.32704;1.32714;1.32631;1.32652;0.01572536;1.2785017
9397;1356613200;395;1.32649;1.32679;1.32567;1.32593;0.01631308;1.2785017
9396;1356616800;395;1.32593;1.32832;1.32585;1.32808;0.02457683;1.2785017
9395;1356620400;395;1.3281;1.32818;1.32619;1.32804;0.02515737;1.2785017
9394;1356624000;395;1.32805;1.32805;1.32613;1.32666;0.02280162;1.2785017
9393;1356627600;395;1.32665;1.32739;1.32094;1.32194;0.01149069;1.2785017
9392;1356631200;395;1.32195;1.32327;1.32191;1.32267;0.01374493;1.2785017
9391;1356634800;395;1.32267;1.32278;1.32008;1.32092;0.00855464;1.2785017
9390;1356638400;395;1.32091;1.32281;1.32077;1.32257;0.01011667;1.2785017
9389;1356642000;395;1.32258;1.32404;1.32184;1.32365;0.0118007;1.2785017
9388;1356645600;395;1.32366;1.32483;1.32366;1.32388;0.01123969;1.2785017
9387;1356649200;395;1.32387;1.32429;1.32322;1.32348;0.00984526;1.2785017
9386;1356652800;394;1.32344;1.32416;1.32293;1.32337;0.01072262;1.2785136
9385;1356656400;394;1.32338;1.3252;1.32314;1.32465;0.01604197;1.2785136
9384;1356660000;394;1.32464;1.32486;1.32406;1.32466;0.01279574;1.2785136
9383;1356663600;394;1.32442;1.32451;1.32368;1.32413;0.01184929;1.2785136
9382;1356667200;394;1.32414;1.32457;1.32362;1.3239;0.0086789;1.2785136
9381;1356670800;394;1.32392;1.3245;1.32392;1.32428;0.00745311;1.2785136
9380;1356674400;394;1.32429;1.32457;1.32407;1.3242;0.0039269;1.2785136
9379;1356678000;394;1.32421;1.32446;1.3238;1.32406;0.0032778;1.2785136
9378;1356681600;394;1.32407;1.32486;1.32378;1.32477;0.00736732;1.2785136
9377;1356685200;394;1.32477;1.32558;1.32464;1.32502;0.00785649;1.2785136
9376;1356688800;394;1.32502;1.32516;1.32074;1.32103;-0.00060559;1.2785136
9375;1356692400;394;1.32102;1.32121;1.31785;1.31873;-0.00240383;1.2785136
9374;1356696000;394;1.31873;1.31905;1.31637;1.31733;-0.00619435;1.2785136
9373;1356699600;394;1.31733;1.31849;1.31687;1.31797;-0.00443864;1.2785136
9372;1356703200;394;1.31799;1.31978;1.31729;1.31885;-0.00145581;1.2785136
9371;1356706800;394;1.31886;1.32205;1.31747;1.32104;0.00289923;1.2785136
9370;1356710400;394;1.32104;1.32374;1.32057;1.32268;0.00759821;1.2785136
9369;1356714000;394;1.32266;1.32337;1.32144;1.32207;0.00422065;1.2785136
9368;1356717600;394;1.32207;1.32261;1.32076;1.32191;0.0046221;1.2785136
9367;1356721200;394;1.3219;1.32255;1.32157;1.3221;0.00781333;1.2785136
9366;1356724800;394;1.32209;1.3222;1.32123;1.32169;0.00375277;1.2785136
9365;1356728400;394;1.32168;1.32211;1.32149;1.3221;0.00950004;1.2785136
9364;1356732000;394;1.32208;1.32236;1.32149;1.32152;0.00590229;1.2785136
9363;1356735600;394;1.32152;1.32226;1.32142;1.32145;0.00605396;1.2785136
9362;1356912000;393;1.32118;1.32181;1.32105;1.32124;0.00709939;1.2785231
9361;1356915600;393;1.32125;1.32311;1.32125;1.32247;0.00671471;1.2785231
9360;1356919200;393;1.32244;1.32343;1.32244;1.32286;-0.00302375;1.2785231
9359;1356922800;393;1.32285;1.32316;1.32205;1.32257;-0.00471053;1.2785231
9358;1356926400;393;1.32254;1.32282;1.32033;1.32096;-0.00479954;1.2785231
9357;1356930000;393;1.32094;1.3215;1.32057;1.32125;-0.00221003;1.2785231
9356;1356933600;393;1.32126;1.32137;1.31876;1.31967;-0.00639554;1.2785231
9355;1356937200;393;1.31968;1.32028;1.31939;1.31989;-0.00451553;1.2785231
9354;1356940800;393;1.3199;1.31992;1.31878;1.31904;-0.00504155;1.2785231
9353;1356944400;393;1.31902;1.31945;1.31817;1.31906;-0.0049884;1.2785231
9352;1356948000;393;1.31903;1.31992;1.31755;1.31943;-0.00443373;1.2785231
9351;1356951600;393;1.31944;1.31971;1.31867;1.31885;-0.00515601;1.2785231
9350;1356955200;393;1.31884;1.31962;1.31838;1.31895;-0.00527692;1.2785231
9349;1356958800;393;1.31895;1.31957;1.31712;1.31828;-0.00942137;1.2785231
9348;1356962400;393;1.31829;1.31947;1.31797;1.31865;-0.00797786;1.2785231
9347;1356966000;393;1.31865;1.32264;1.3182;1.3212;-0.00360279;1.2785231
9346;1356969600;393;1.3212;1.32274;1.32117;1.32167;0.00043127;1.2785231
9345;1356973200;393;1.32167;1.32204;1.31809;1.31809;-0.00443065;1.2785231
9344;1356976800;393;1.31809;1.31947;1.31728;1.31842;-0.00106188;1.2785231
9343;1356980400;393;1.31842;1.32134;1.31835;1.31958;0.00272056;1.2785231
9342;1357088400;392;1.32037;1.32059;1.3187;1.31964;0.00247037;1.27848675
9341;1357092000;392;1.31978;1.32125;1.31922;1.3207;0.0051715;1.27848675
9340;1357095600;392;1.32069;1.32775;1.32068;1.32739;0.01671702;1.27848675
9339;1357099200;392;1.32734;1.32995;1.32711;1.32937;0.01999443;1.27848675
9338;1357102800;392;1.32936;1.32968;1.32753;1.3286;0.0201415;1.27848675
9337;1357106400;392;1.32862;1.32893;1.32525;1.32606;0.01610033;1.27848675
9336;1357110000;392;1.32606;1.32729;1.32558;1.32665;0.01702785;1.27848675
9335;1357113600;392;1.32664;1.32766;1.3266;1.32716;0.0210148;1.27848675
9334;1357117200;392;1.32719;1.32937;1.32691;1.32738;0.01841221;1.27848675
9333;1357120800;392;1.32731;1.32913;1.32679;1.32817;0.01950052;1.27848675
9332;1357124400;392;1.32824;1.32873;1.32523;1.32648;0.01703003;1.27848675
9331;1357128000;392;1.32642;1.3265;1.32322;1.32454;0.01108309;1.27848675
9330;1357131600;392;1.32455;1.32554;1.32336;1.32492;0.01252906;1.27848675
9329;1357135200;392;1.3249;1.32796;1.3249;1.32673;0.0152857;1.27848675
9328;1357138800;392;1.32673;1.32738;1.3246;1.32485;0.01236366;1.27848675
9327;1357142400;392;1.32485;1.32571;1.32371;1.32538;0.01765531;1.27848675
9326;1357146000;392;1.3254;1.32605;1.32376;1.32394;0.01319546;1.27848675
9325;1357149600;392;1.32393;1.32423;1.31852;1.31947;0.0050399;1.27848675
9324;1357153200;392;1.3195;1.3195;1.31565;1.31691;-0.00208063;1.27848675
9323;1357156800;392;1.31683;1.31742;1.31579;1.31643;-0.00195985;1.27848675
9322;1357160400;392;1.31644;1.31757;1.31573;1.31754;0.00305873;1.27848675
9321;1357164000;392;1.31755;1.31857;1.31755;1.31857;0.00502059;1.27848675
9320;1357167600;392;1.31864;1.31904;1.31821;1.31856;0.00392094;1.27848675
9319;1357171200;391;1.31829;1.31904;1.31783;1.3189;0.00543635;1.2784008
9318;1357174800;391;1.31893;1.31893;1.31768;1.31834;0.00824522;1.2784008
9317;1357178400;391;1.31835;1.31891;1.3181;1.31826;0.0072444;1.2784008
9316;1357182000;391;1.31825;1.31853;1.3163;1.31708;0.00154888;1.2784008
9315;1357185600;391;1.31709;1.31738;1.31272;1.31275;-0.00462388;1.2784008
9314;1357189200;391;1.31268;1.31408;1.3124;1.31385;-0.00412528;1.2784008
9313;1357192800;391;1.31384;1.31413;1.31368;1.31372;-0.00211613;1.2784008
9312;1357196400;391;1.31373;1.31407;1.31323;1.31387;-0.00491677;1.2784008
9311;1357200000;391;1.31389;1.31504;1.31387;1.31455;-0.00237344;1.2784008
9310;1357203600;391;1.31455;1.31528;1.31342;1.31344;-0.00666951;1.2784008
9309;1357207200;391;1.31351;1.31675;1.31344;1.3164;0.00033424;1.2784008
9308;1357210800;391;1.31646;1.31697;1.31455;1.31473;-0.00392476;1.2784008
9307;1357214400;391;1.3147;1.31482;1.3094;1.30962;-0.01240054;1.2784008
9306;1357218000;391;1.30961;1.3118;1.30943;1.31123;-0.00700869;1.2784008
9305;1357221600;391;1.3113;1.31133;1.30823;1.30983;-0.01147477;1.2784008
9304;1357225200;391;1.30983;1.31108;1.30864;1.31108;-0.00723831;1.2784008
9303;1357228800;391;1.31108;1.31148;1.3095;1.31005;-0.01002252;1.2784008
9302;1357232400;391;1.31003;1.31155;1.30888;1.30949;-0.01151593;1.2784008
9301;1357236000;391;1.3095;1.31205;1.30937;1.31095;-0.00795606;1.2784008
9300;1357239600;391;1.31099;1.31132;1.31051;1.31113;-0.00951851;1.2784008
9299;1357243200;391;1.31112;1.31123;1.31058;1.31058;-0.0109875;1.2784008
9298;1357246800;391;1.31057;1.31057;1.30577;1.30611;-0.0201591;1.2784008
9297;1357250400;391;1.30613;1.30648;1.30485;1.30542;-0.02282024;1.2784008
9296;1357254000;391;1.3054;1.30549;1.30468;1.30482;-0.0241336;1.2784008
9295;1357257600;390;1.30482;1.30501;1.3025;1.30372;-0.02795079;1.2782685
9294;1357261200;390;1.30374;1.30533;1.30224;1.30244;-0.03079604;1.2782685
9293;1357264800;390;1.30244;1.30402;1.30192;1.30195;-0.0302623;1.2782685
9292;1357268400;390;1.30194;1.30375;1.30194;1.30356;-0.02458652;1.2782685
9291;1357272000;390;1.30356;1.30358;1.30224;1.30237;-0.03102037;1.2782685
9290;1357275600;390;1.30237;1.30334;1.30202;1.30304;-0.02696771;1.2782685
9289;1357279200;390;1.30305;1.30378;1.30275;1.30333;-0.02133765;1.2782685
9288;1357282800;390;1.30333;1.30435;1.30315;1.30427;-0.02021054;1.2782685
9287;1357286400;390;1.30427;1.30504;1.30379;1.30384;-0.02261014;1.2782685
9286;1357290000;390;1.30386;1.30417;1.30075;1.30075;-0.03153565;1.2782685
9285;1357293600;390;1.30076;1.3028;1.30059;1.30146;-0.02910577;1.2782685
9284;1357297200;390;1.30146;1.3019;1.30025;1.3011;-0.02818384;1.2782685
9283;1357300800;390;1.3011;1.30221;1.30061;1.30066;-0.03079206;1.2782685
9282;1357304400;390;1.30065;1.3014;1.29976;1.30028;-0.03061648;1.2782685
9281;1357308000;390;1.30023;1.30184;1.30019;1.30093;-0.02712675;1.2782685
9280;1357311600;390;1.30092;1.30445;1.30041;1.30402;-0.02170212;1.2782685
9279;1357315200;390;1.30404;1.3064;1.3033;1.30617;-0.01689673;1.2782685
9278;1357318800;390;1.30627;1.30639;1.30327;1.30445;-0.01983978;1.2782685
9277;1357322400;390;1.30447;1.30592;1.30351;1.30466;-0.02036546;1.2782685
9276;1357326000;390;1.30466;1.30505;1.30359;1.30488;-0.02371866;1.2782685
9275;1357329600;390;1.30489;1.3058;1.3046;1.30564;-0.02085567;1.2782685
9274;1357333200;390;1.30563;1.30771;1.30534;1.30714;-0.01868966;1.2782685
9273;1357336800;390;1.30716;1.30896;1.307;1.30806;-0.01752213;1.2782685
9272;1357340400;390;1.30808;1.3082;1.30662;1.30671;-0.01964476;1.2782685
9271;1357516800;389;1.30721;1.30795;1.30689;1.30782;-0.01882522;1.27814395
9270;1357520400;389;1.30786;1.30789;1.30654;1.30677;-0.01926123;1.27814395
9269;1357524000;389;1.30677;1.30682;1.30428;1.30506;-0.0275313;1.27814395
9268;1357527600;389;1.30507;1.30612;1.30479;1.30532;-0.02775565;1.27814395
9267;1357531200;389;1.30533;1.30661;1.30531;1.30545;-0.02877169;1.27814395
9266;1357534800;389;1.30545;1.30613;1.30516;1.30541;-0.02814441;1.27814395
9265;1357538400;389;1.30544;1.3057;1.30347;1.30387;-0.03405247;1.27814395
9264;1357542000;389;1.30387;1.30418;1.30285;1.30358;-0.03201184;1.27814395
9263;1357545600;389;1.30358;1.30457;1.30296;1.30398;-0.03137318;1.27814395
9262;1357549200;389;1.30398;1.30551;1.30303;1.30339;-0.03325942;1.27814395
9261;1357552800;389;1.30338;1.30377;1.30174;1.30247;-0.03561694;1.27814395
9260;1357556400;389;1.30249;1.30437;1.30169;1.3037;-0.03378078;1.27814395
9259;1357560000;389;1.3037;1.30486;1.30337;1.30412;-0.03276539;1.27814395
9258;1357563600;389;1.30413;1.30462;1.30332;1.30335;-0.03473357;1.27814395
9257;1357567200;389;1.30332;1.30447;1.30221;1.30244;-0.0363011;1.27814395
9256;1357570800;389;1.30242;1.30653;1.30231;1.30604;-0.02691342;1.27814395
9255;1357574400;389;1.30607;1.30661;1.30525;1.3056;-0.0290671;1.27814395
9254;1357578000;389;1.30561;1.31006;1.30534;1.30981;-0.01930814;1.27814395
9253;1357581600;389;1.3098;1.31132;1.30953;1.30986;-0.0169102;1.27814395
9252;1357585200;389;1.30984;1.31107;1.30961;1.31081;-0.01328949;1.27814395
9251;1357588800;389;1.31082;1.31196;1.31044;1.31105;-0.01380573;1.27814395
9250;1357592400;389;1.31105;1.31143;1.31064;1.31122;-0.01383444;1.27814395
9249;1357596000;389;1.31122;1.31166;1.31054;1.31137;-0.01349733;1.27814395
9248;1357599600;389;1.31135;1.31173;1.31132;1.31159;-0.01557651;1.27814395
9247;1357603200;388;1.3116;1.31281;1.3116;1.31258;-0.01407152;1.27805155
9246;1357606800;388;1.31258;1.3127;1.31184;1.31237;-0.01591015;1.27805155
9245;1357610400;388;1.31236;1.31266;1.31157;1.31178;-0.01526933;1.27805155
9244;1357614000;388;1.31178;1.3123;1.31044;1.31115;-0.02166037;1.27805155
9243;1357617600;388;1.31115;1.31397;1.31037;1.31286;-0.01875295;1.27805155
9242;1357621200;388;1.31287;1.31331;1.31172;1.31238;-0.02119813;1.27805155
9241;1357624800;388;1.31238;1.31311;1.31183;1.31195;-0.01958916;1.27805155
9240;1357628400;388;1.31195;1.31292;1.31195;1.31238;-0.02132766;1.27805155
9239;1357632000;388;1.31237;1.31277;1.31113;1.31158;-0.02369661;1.27805155
9238;1357635600;388;1.31158;1.31224;1.31051;1.31145;-0.02084715;1.27805155
9237;1357639200;388;1.31145;1.31275;1.3103;1.31231;-0.01977429;1.27805155
9236;1357642800;388;1.3123;1.31321;1.31165;1.31176;-0.02473776;1.27805155
9235;1357646400;388;1.31171;1.31264;1.31116;1.31242;-0.02318618;1.27805155
9234;1357650000;388;1.31238;1.31319;1.31072;1.31234;-0.02280659;1.27805155
9233;1357653600;388;1.31233;1.31266;1.30912;1.30998;-0.02906915;1.27805155
9232;1357657200;388;1.30995;1.30995;1.30692;1.3082;-0.0302018;1.27805155
9231;1357660800;388;1.30819;1.30969;1.30687;1.30856;-0.02903955;1.27805155
9230;1357664400;388;1.30857;1.30865;1.3062;1.30657;-0.03267334;1.27805155
9229;1357668000;388;1.30657;1.30752;1.30565;1.30669;-0.03241779;1.27805155
9228;1357671600;388;1.30667;1.30742;1.30648;1.307;-0.03343535;1.27805155
9227;1357675200;388;1.30691;1.308;1.30671;1.30793;-0.02934408;1.27805155
9226;1357678800;388;1.30793;1.30858;1.30767;1.30826;-0.02943604;1.27805155
9225;1357682400;388;1.30826;1.30854;1.30794;1.30797;-0.03178972;1.27805155
9224;1357686000;388;1.30798;1.30865;1.30789;1.30806;-0.03178753;1.27805155
9223;1357689600;387;1.30806;1.30841;1.30763;1.30806;-0.0304038;1.27792085
9222;1357693200;387;1.30814;1.30862;1.30792;1.30827;-0.02911479;1.27792085
9221;1357696800;387;1.30826;1.30906;1.30671;1.30719;-0.03218354;1.27792085
9220;1357700400;387;1.30719;1.30857;1.30718;1.3078;-0.03760514;1.27792085
9219;1357704000;387;1.30779;1.30848;1.30708;1.30738;-0.03683703;1.27792085
9218;1357707600;387;1.30737;1.30769;1.30692;1.30737;-0.03751042;1.27792085
9217;1357711200;387;1.30739;1.30771;1.30706;1.30747;-0.03760698;1.27792085
